ID	LBL	Owner
http://purl.obolibrary.org/obo/ENVO_03605002	epipelon	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605003	epiphyton	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605004	epipsammon	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605005	epixylon	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605007	freshwater stream	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605008	freshwater stream biome	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605009	freshwater stream ecosystem	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605000	periphytic biofilm	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_03605006	stream water	Mark Andrew Miller
http://purl.obolibrary.org/obo/ENVO_06105024	adhesion	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105021	adsorption	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105014	biodegradation	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105015	biodegradation of plastic	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105023	biofouling	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105012	biota	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105025	cohesion	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105016	foamed plastic	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105022	fouling	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105028	fragmentation due to weathering	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105027	fragmentation process	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105026	granule of plastic foam	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105020	ingestion	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105013	marine biota	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105006	piece of plastic foam	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105007	plastic film	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105008	plastic fragment	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105009	plastic line	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105010	plastic pellet	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105019	quality of a foam	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105003	thermoplastic material	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105002	thermoplasticity	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105005	thermoset polymer	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105004	thermosetting disposition	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_06105011	water column	Mei-Chen Liu
http://purl.obolibrary.org/obo/ENVO_03600090	alcohol fermentation pit	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600074	aquaculture farm	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600092	artificial pond	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600093	artificial satellite	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600013	bituminous sand	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600085	buoy	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600034	cay	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600001	chemically contaminated sediment	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600091	clay fermentation pit	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600000	cleanroom	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600081	cloud water	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600035	cold room	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600073	contaminated land	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600002	cooling water	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600082	crustal fluid	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600071	cyanobacterial bloom	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600003	drinking water pipeline network	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600004	drinking water treatment plant	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600031	earth-filled dam	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600005	electrical switch	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600032	embankment dam	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600037	eutrophic pond	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600038	experimental forest ecosystem	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600039	fermentation pit	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600040	fermentation starter	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600006	food waste	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600007	formation fluid	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600062	fountain	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600087	greenhouse	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600066	halite	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600068	ice wedge	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600080	industrial park	National Microbiome Data Collaborative
http://purl.obolibrary.org/obo/ENVO_03600008	intensive care unit	National Microbiome Data Collaborative
